item_id,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
,2017-05,334402.87004291423,3054.563956901424,4858.0,809.6666666666666,2810.802197802198,0.18112053321111354,0.8626215300196547,0.5450736234574854,0.0,0.6287698552699513,7.2448213284445435,5498.215122422564,1.0,3054.563956901424,1.0,610.9127913802847,1.0
,2017-06,730093.3571472325,4443.308704920364,3939.0,656.5,2806.1693989071036,0.26390119253259525,1.47072490050239,0.7438933473504697,0.0,1.1280296280579751,10.55604770130381,7997.9556688566545,1.0,4443.308704920364,1.0,888.6617409840725,1.0
,2017-07,1224333.0889889393,5970.161317287062,3029.0,504.8333333333333,2794.820652173913,0.3560253089730614,2.1530106499145676,0.9462389905936153,0.0,1.971000765033695,14.241012358922456,10746.290371116711,1.0,5970.161317287062,1.0,1194.032263457412,1.0
,2017-01,1954549.8566380285,7829.975809894879,5546.0,924.3333333333334,410.4550561797753,3.17938821478237,2.17693908945646,0.8634743521644707,0.0,1.411823983031893,127.17552859129478,14093.956457810778,1.0,7829.975809894879,1.0,1565.9951619789751,1.0
,2017-02,1488966.1185688723,6966.9013065296795,5826.0,971.0,408.5139664804469,2.8423758133873345,1.5147752556883072,0.7766741930188618,0.0,1.1958292664829522,113.69503253549338,12540.422351753423,1.0,6966.9013065296795,1.0,1393.3802613059358,1.0
,2017-03,1240419.4095270678,6480.942571647316,5657.0,942.8333333333334,406.85555555555555,2.6548908587462035,1.5749436039714864,0.7839438555903223,0.0,1.1456500922127129,106.19563434984815,11665.69662896517,1.0,6480.942571647316,1.0,1296.188514329463,1.0
,2017-04,1373881.8711160806,6753.577870336823,4796.0,799.3333333333334,405.8674033149171,2.7733104519592104,2.880613644776703,0.9269444462541859,0.0,1.4081688637065937,110.9324180783684,12156.440166606282,1.0,6753.577870336823,1.0,1350.715574067364,1.0
,2017-05,1682029.6562905808,7361.464245000392,3864.0,644.0,407.14835164835165,3.0134242286205573,5.2865639438384475,1.1000288983911621,0.0,1.905140850155381,120.53696914482228,13250.635641000707,1.0,7361.464245000392,1.0,1472.2928490000781,1.0
,2017-06,2228944.598489855,8695.960464307018,2456.0,409.3333333333333,407.26229508196724,3.558705928717198,8.124998630711522,1.3468866067505487,0.0,3.5407005147829875,142.34823714868793,15652.728835752632,1.0,8695.960464307018,1.0,1739.1920928614031,1.0
,2017-07,2678463.097270684,9673.151922513429,1688.0,281.3333333333333,407.8804347826087,3.9526092688040664,8.938945552055323,1.4972382381712412,0.0,5.730540238455823,158.10437075216262,17411.673460524173,1.0,9673.151922513429,1.0,1934.6303845026853,1.0
,2017-01,2770231.949020386,9805.258663697814,1476.0,246.0,484.3426966292135,3.374077463449462,16.210962234506308,1.5419175735206505,0.0,6.643129175947029,134.96309853797848,17649.465594656067,1.0,9805.258663697814,1.0,1961.0517327395626,1.0
,2017-02,3527504.7047189325,11050.2498836626,1104.0,184.0,485.1005586592179,3.7965495629073533,28.461132701579487,1.667401136121201,0.0,10.009284314911776,151.86198251629412,19890.44979059268,1.0,11050.2498836626,1.0,2210.0499767325196,1.0
,2017-03,3976319.0534192324,11796.271652446569,702.0,117.0,489.7888888888889,4.0140667132483046,35.49277924037106,1.7819829131330511,0.0,16.80380577271591,160.56266852993218,21233.288974403826,1.0,11796.271652446569,1.0,2359.2543304893134,1.0
,2017-04,4436193.9181545945,12572.10876703867,353.0,58.833333333333336,493.45303867403317,4.2463036944783425,44.6499387340796,1.8899796872405377,0.0,35.61503900010955,169.85214777913367,22629.795780669603,1.0,12572.10876703867,1.0,2514.4217534077334,1.0
,2017-05,4400090.807591296,12509.949461687316,270.0,45.0,494.5054945054945,4.21631630005017,49.377485022340174,1.9156970465098642,0.0,46.33314615439747,168.65265200200682,22517.909031037172,1.0,12509.949461687316,1.0,2501.989892337463,1.0
,2017-06,4393254.741083036,12499.17300411823,281.0,46.833333333333336,492.95081967213116,4.225970254135972,48.645590505080634,1.9122356349893295,0.0,44.48104271928196,169.0388101654389,22498.511407412818,1.0,12499.17300411823,1.0,2499.834600823646,1.0
,2017-07,4206607.069346987,12212.862585715873,325.0,54.166666666666664,490.5652173913044,4.149248714459291,44.641461207774135,1.8960956211741085,0.0,37.57803872527961,165.9699485783716,21983.15265428857,1.0,12212.862585715873,1.0,2442.5725171431736,1.0
,2017-01,3164512.1431537885,10611.907070243333,476.0,79.33333333333333,218.96067415730337,8.077483252098839,24.31244377989039,1.834375603485143,0.0,22.29392241647759,323.09933008395353,19101.432726438,1.0,10611.907070243333,1.0,2122.3814140486666,1.0
,2017-02,3299182.014738688,10855.445688305555,445.0,74.16666666666667,218.15083798882682,8.293531964995665,26.729491190680843,1.8485273062141931,0.0,24.39425997372035,331.7412785998266,19539.80223895,1.0,10855.445688305555,1.0,2171.0891376611107,1.0
,2017-03,3101213.219698742,10494.69523241997,366.0,61.0,217.4111111111111,8.045200004410464,29.605264326567546,1.86897119256816,0.0,28.67403068967205,321.8080001764186,18890.451418355948,1.0,10494.69523241997,1.0,2098.9390464839935,1.0
,2017-04,2705963.581894616,9820.520890540858,313.0,52.166666666666664,216.32596685082873,7.566144303358001,37.22494495121615,1.8817232779819169,0.0,31.375466103964403,302.64577213432005,17676.937602973547,1.0,9820.520890540858,1.0,1964.1041781081708,1.0
,2017-05,2405292.149590493,9253.654641777854,276.0,46.0,215.24725274725276,7.165135693697381,50.53079631406997,1.8924468422136982,0.0,33.527734209340046,286.6054277478952,16656.578355200138,1.0,9253.654641777854,1.0,1850.7309283555703,1.0
,2017-06,2223779.4940311126,8897.453402156518,212.0,35.333333333333336,214.37704918032787,6.917293180540231,74.71803874199256,1.9144785219847311,0.0,41.96911982149301,276.69172722160926,16015.416123881732,1.0,8897.453402156518,1.0,1779.490680431303,1.0
,2017-07,2134790.866909148,8717.133874166804,145.0,24.166666666666668,213.55434782608697,6.803212673888685,109.7530183907236,1.9399755492355786,0.0,60.118164649426234,272.1285069555474,15690.840973500248,1.0,8717.133874166804,1.0,1743.4267748333602,1.0
,2017-01,5327502.492464315,13803.053536540689,358.0,59.666666666666664,519.7471910112359,4.426207515005211,45.04931211344054,1.900114527637175,0.0,38.556015465197454,177.04830060020845,24845.49636577324,1.0,13803.053536540689,1.0,2760.6107073081366,1.0
,2017-02,5862645.796491382,14457.152577788374,329.0,54.833333333333336,525.245810055866,4.587424370648696,51.95676227539173,1.9110009418392213,0.0,43.942713002396275,183.49697482594786,26022.874640019072,1.0,14457.152577788374,1.0,2891.4305155576744,1.0
,2017-03,5449470.632256367,13935.377111560969,313.0,52.166666666666664,539.5,4.305028455842128,52.92136388360788,1.9124337483079359,0.0,44.52197160243121,172.20113823368513,25083.678800809743,1.0,13935.377111560969,1.0,2787.075422312193,1.0
,2017-04,5417688.091654814,13891.295450187623,253.0,42.166666666666664,556.9447513812155,4.156993853740249,61.95116154247314,1.9288195573632398,0.0,54.90630612722381,166.27975414960997,25004.33181033772,1.0,13891.295450187623,1.0,2778.259090037524,1.0
,2017-05,5193616.649808551,13545.150112046971,239.0,39.833333333333336,565.1098901098901,3.994842522107517,62.407591291139205,1.9301207352114444,0.0,56.67426825124256,159.79370088430068,24381.270201684547,1.0,13545.150112046971,1.0,2709.0300224093935,1.0
,2017-06,5354495.614388424,13746.534738066859,228.0,38.0,564.8087431693989,4.056398118334358,64.52425683149097,1.9340907811507646,0.0,60.29181902660903,162.25592473337431,24743.762528520343,1.0,13746.534738066859,1.0,2749.306947613371,1.0
,2017-07,5698861.877769236,14138.014502348226,242.0,40.333333333333336,562.0815217391304,4.192160139156786,60.673842635425466,1.931888368925792,0.0,58.42154753036457,167.68640556627142,25448.426104226804,1.0,14138.014502348226,1.0,2827.6029004696443,1.0
,2017-01,1436241.5090754793,6628.064518950877,6033.0,1005.5,11277.033707865168,0.09795815534848396,1.33614123334434,0.7131538618203329,0.0,1.0986349277226715,3.918326213939358,11930.516134111578,1.0,6628.064518950877,1.0,1325.612903790175,1.0
,2017-02,2328736.9933078107,8240.90536792997,5506.0,917.6666666666666,11386.486033519554,0.12062406469784126,2.3236615364609863,0.8630355498292005,0.0,1.4967136520032638,4.82496258791365,14833.629662273946,1.0,8240.90536792997,1.0,1648.1810735859938,1.0
,2017-03,3035530.629504644,9637.742859288954,4756.0,792.6666666666666,11614.622222222222,0.13829898603803473,3.0924673699188485,1.0186048062589708,0.0,2.0264387845435143,5.531959441521388,17347.937146720113,1.0,9637.742859288954,1.0,1927.5485718577902,1.0
,2017-04,3540891.742814038,10931.36549796474,3996.0,666.0,11866.45856353591,0.15353310677367843,3.4954030703367454,1.1604783703167152,0.0,2.735576951442628,6.141324270947138,19676.45789633653,1.0,10931.36549796474,1.0,2186.2730995929473,1.0
,2017-05,3541268.2510453034,10932.474889087716,3974.0,662.3333333333334,12013.065934065935,0.15167478129078962,3.498926308407171,1.1620822553957222,0.0,2.751000223726149,6.066991251631586,19678.45480035789,1.0,10932.474889087716,1.0,2186.494977817543,1.0
,2017-06,3496960.764245221,10841.09784336836,4041.0,673.5,12026.88524590164,0.150234213066688,3.466409286421145,1.151385601564382,0.0,2.68277600677267,6.009368522667521,19513.976118063052,1.0,10841.09784336836,1.0,2168.2195686736713,1.0
,2017-07,3196681.1992651504,10290.623287307282,4531.0,755.1666666666666,11975.614130434782,0.1432163613938697,3.1102495806402817,1.072036155804043,0.0,2.2711594101318213,5.72865445575479,18523.121917153112,1.0,10290.623287307282,1.0,2058.124657461456,1.0
,2017-01,3965107.2127100355,11906.502721746218,611.0,101.83333333333333,505.75280898876406,3.923689765082694,25.007761004784395,1.811776864370864,0.0,19.486911164887427,156.94759060330776,21431.704899143195,1.0,11906.502721746218,1.0,2381.3005443492434,1.0
,2017-02,4200950.158198535,12233.453718649049,574.0,95.66666666666667,505.1899441340782,4.035925450976603,30.77042239767645,1.8244865792494303,0.0,21.31263714050357,161.43701803906416,22020.21669356829,1.0,12233.453718649049,1.0,2446.690743729809,1.0
,2017-03,3804750.6554173534,11638.789688164761,609.0,101.5,509.9166666666667,3.804147634634666,25.167892087595728,1.8086437845705217,0.0,19.111313116855108,152.16590538538662,20949.82143869657,1.0,11638.789688164761,1.0,2327.757937632952,1.0
,2017-04,3520504.937701686,11150.914733532194,571.0,95.16666666666667,511.62983425414365,3.6324812676949176,25.92377568728269,1.813772116323567,0.0,19.528747344189483,145.2992507077967,20071.64652035795,1.0,11150.914733532194,1.0,2230.1829467064385,1.0
,2017-05,3269074.9358801744,10685.48691513469,535.0,89.16666666666667,513.1153846153846,3.47078754458064,26.531464552482117,1.8184247111213683,0.0,19.972872738569514,138.8315017832256,19233.87644724244,1.0,10685.48691513469,1.0,2137.097383026937,1.0
,2017-06,3572415.43263202,11142.101332814967,391.0,65.16666666666667,510.8469945355191,3.6351723875579665,32.41970297196236,1.8641453026350854,0.0,28.496422846074086,145.40689550231866,20055.782399066942,1.0,11142.101332814967,1.0,2228.420266562993,1.0
,2017-07,3891766.441105683,11574.39997925797,313.0,52.166666666666664,508.1358695652174,3.7963599477050365,44.25944461097696,1.8885794458141305,0.0,36.9789136717507,151.8543979082015,20833.919962664353,1.0,11574.39997925797,1.0,2314.879995851594,1.0
,2017-01,1812468.706955516,7912.3980418247975,4275.0,712.5,378.09550561797755,3.487830422145322,2.1942691376233365,0.9823570260609977,0.0,1.8508533431169116,139.51321688581288,14242.316475284637,1.0,7912.3980418247975,1.0,1582.4796083649592,1.0
,2017-02,1640339.4408934473,7583.097101131276,3996.0,666.0,386.0446927374302,3.273842486716492,2.9686602495521477,1.0319876872203702,0.0,1.897671947230049,130.95369946865966,13649.574782036296,1.0,7583.097101131276,1.0,1516.6194202262548,1.0
,2017-03,1495869.3412944789,7266.220575031593,3307.0,551.1666666666666,392.8888888888889,3.0823899498154383,4.294045824669388,1.1474838311460929,0.0,2.1972242440373733,123.29559799261754,13079.19703505687,1.0,7266.220575031593,1.0,1453.2441150063185,1.0
,2017-04,1386639.567259081,7000.872990683237,2449.0,408.1666666666667,394.0662983425414,2.9609539562797718,6.789593155569141,1.3030068349061918,0.0,2.858665982312469,118.43815825119084,12601.571383229828,1.0,7000.872990683237,1.0,1400.174598136647,1.0
,2017-05,1338269.2657317803,6870.43956494387,1667.0,277.8333333333333,393.11538461538464,2.912817217632662,8.691087159600256,1.4561046764849113,0.0,4.121439451076107,116.51268870530649,12366.791216898968,1.0,6870.43956494387,1.0,1374.087912988774,1.0
,2017-06,1520234.2035006825,7358.052194283436,880.0,146.66666666666666,391.4590163934426,3.1327469314131635,10.892690390679048,1.6377905825165762,0.0,8.36142294804936,125.30987725652653,13244.493949710184,1.0,7358.052194283436,1.0,1471.6104388566869,1.0
,2017-07,1698423.0657487623,7734.375564266678,660.0,110.0,389.6195652173913,3.308516073429741,12.397099954151777,1.7123380575944995,0.0,11.718750854949512,132.34064293718964,13921.87601568002,1.0,7734.375564266678,1.0,1546.8751128533354,1.0
