time_period,location,disease_cases,population,t2m_mean_c_month,tp_sum_mm_month
2010-04,VNM_ADM1_0037,0.0,688835.0616537184,20.929465121321652,4.231237569350061
2010-05,VNM_ADM1_0037,0.0,688835.0616537184,25.565454358310085,9.092593090117958
2010-06,VNM_ADM1_0037,0.0,688835.0616537184,26.24412479445744,9.782287065136584
2010-07,VNM_ADM1_0037,0.0,688835.0616537184,27.046108580047044,6.899408739353955
2010-08,VNM_ADM1_0037,0.0,688835.0616537184,25.36039360789708,9.132478947289608
2010-09,VNM_ADM1_0037,0.0,688835.0616537184,24.96194516735933,7.5941954342401665
2010-10,VNM_ADM1_0037,0.0,688835.0616537184,21.402164696157108,1.6996600653407206
2010-11,VNM_ADM1_0037,0.0,688835.0616537184,18.338245036140208,0.532000914264849
2010-12,VNM_ADM1_0037,0.0,688835.0616537184,15.184832240604418,2.1441592010575614
1998-01,VNM_ADM1_0038,0.0,630925.0996168219,13.926624659720323,1.9719254187695343
1998-02,VNM_ADM1_0038,0.0,630925.0996168219,15.464982681199103,2.348834344622312
1998-03,VNM_ADM1_0038,0.0,630925.0996168219,19.286531218839688,3.6303978744294647
1998-04,VNM_ADM1_0038,0.0,630925.0996168219,22.33220560467724,3.4733229277162248
1998-05,VNM_ADM1_0038,0.0,630925.0996168219,23.662688744890094,10.135066965182189
1998-06,VNM_ADM1_0038,0.0,630925.0996168219,24.0186736441544,13.263193275360637
1998-07,VNM_ADM1_0038,0.0,630925.0996168219,24.00448682511434,9.330010739039777
1998-08,VNM_ADM1_0038,0.0,630925.0996168219,23.841333321959223,6.788979573201809
1998-09,VNM_ADM1_0038,3.0,630925.0996168219,22.768981616349304,5.844198352993987
1998-10,VNM_ADM1_0038,0.0,630925.0996168219,20.65136824122573,3.2710647283217824
1998-11,VNM_ADM1_0038,0.0,630925.0996168219,17.57300457668744,1.5576698981774717
1998-12,VNM_ADM1_0038,0.0,630925.0996168219,14.7139497506859,1.6655706535520507
1999-01,VNM_ADM1_0038,0.0,630925.0996168219,13.715402619572687,2.24082758805936
1999-02,VNM_ADM1_0038,0.0,630925.0996168219,15.10558363758128,2.171024005609463
1999-03,VNM_ADM1_0038,0.0,630925.0996168219,19.027788120147644,1.996857393120785
1999-04,VNM_ADM1_0038,0.0,630925.0996168219,21.165976389706984,5.571402911513562
1999-05,VNM_ADM1_0038,0.0,630925.0996168219,21.214121186414022,6.850957379645879
